,url,date,author,text,text_tokenised
191,"https://afdbundestag.de/wir-fordern-ein-ende-der-ideologisch-motivierten-energiewende-andreas-bleck-afd-fraktion/
",2018-09-28,Andreas Bleck,Wir fordern ein Ende der ideologisch motivierten Energiewende! AfD-Fraktion,fordern ideologisch motivierten Energiewende ! AfD-Fraktion
192,"https://afdbundestag.de/hilse-rechnungshof-stellt-vernichtendes-urteil-ueber-die-energiewende-aus/
",2018-10-02,Hilse,"Rechnungshof stellt vernichtendes Urteil über die „Energiewende“ aus. Berlin, 2. Oktober 2018.","Rechnungshof stellt vernichtendes Urteil „ Energiewende “ . Berlin , 2. Oktober 2018."
193,"https://afdbundestag.de/hilse-rechnungshof-stellt-vernichtendes-urteil-ueber-die-energiewende-aus/
",2018-10-02,Hilse,"Der umweltpolitische Sprecher der AfD-Fraktion im Deutschen Bundestag, Karsten Hilse, erklärt: „Wie auch aus dem jüngst veröffentlichten Bericht des Bundesrechnungshofes hervorgeht, kennt die Bundesregierung weder die enormen Gesamtkosten, der von ihr mit Nachdruck betriebenen Energiewende, noch hält sie es für erforderlich diese zu bestimmen.","umweltpolitische Sprecher AfD-Fraktion Deutschen Bundestag , Karsten Hilse , erklärt : „ jüngst veröffentlichten Bericht Bundesrechnungshofes hervorgeht , kennt Bundesregierung weder enormen Gesamtkosten , Nachdruck betriebenen Energiewende , hält erforderlich bestimmen ."
194,"https://afdbundestag.de/hilse-rechnungshof-stellt-vernichtendes-urteil-ueber-die-energiewende-aus/
",2018-10-02,Hilse,"Sie weiß also nicht einmal, was die Öffentlichkeit, also wir alle, jahraus jahrein für diese, allein der Ideologie vom „Klimaschutz“ geschuldeten Wahnsinnstat, bezahlen müssen. Weder den Betrag in Euro noch den Verlust wertschöpfender Jobs.","weiß , Öffentlichkeit , , jahraus jahrein , Ideologie „ Klimaschutz “ geschuldeten Wahnsinnstat , bezahlen . Weder Betrag Euro Verlust wertschöpfender Jobs ."
195,"https://afdbundestag.de/hilse-rechnungshof-stellt-vernichtendes-urteil-ueber-die-energiewende-aus/
",2018-10-02,Hilse,"Hinzu kommt die bereits mehrmals von der AfD festgestellten Tatsache, dass bisher keines der selbstgesteckten CO2 Senkungsziele auch nur annähernd erreicht wurden. Die deutschen Treibhausgasemission bleiben defacto seit über 10 Jahren stabil bei rund 910 Millionen Tonnen.","Hinzu mehrmals AfD festgestellten Tatsache , keines selbstgesteckten CO2 Senkungsziele annähernd erreicht . deutschen Treibhausgasemission bleiben defacto 10 stabil 910 Millionen Tonnen ."
196,"https://afdbundestag.de/hilse-rechnungshof-stellt-vernichtendes-urteil-ueber-die-energiewende-aus/
",2018-10-02,Hilse,Für dringend erforderlich hält sie jedoch nach wie vor die Opferung einer gesicherten Stromversorgung für die Einhaltung des Pariser Klimaübereinkommens.,dringend erforderlich hält Opferung gesicherten Stromversorgung Einhaltung Pariser Klimaübereinkommens .
197,"https://afdbundestag.de/hilse-rechnungshof-stellt-vernichtendes-urteil-ueber-die-energiewende-aus/
",2018-10-02,Hilse,So schalten dieser Tage LEAG einen und RWE zwei grundlastfähige Braunkohle-Kraftwerksblöcke plangemäß ab (Jänschwalde und Niederaußem) und stecken sie für die kommenden vier Jahre in die sogenannte Kapazitätsreserve.,schalten LEAG RWE grundlastfähige Braunkohle-Kraftwerksblöcke plangemäß ( Jänschwalde Niederaußem ) stecken kommenden sogenannte Kapazitätsreserve .
198,"https://afdbundestag.de/hilse-rechnungshof-stellt-vernichtendes-urteil-ueber-die-energiewende-aus/
",2018-10-02,Hilse,"Zusätzlich wird im kommenden Jahr das Kernkraftwerk Phlipsburg 2 außer Dienst gestellt. Woher dann der Strom besonders im energieintensiven Süden Deutschlands kommen soll, wissen wohl nur die Experten des federführenden Bundeswirtschaftsministers, der die Energiewende und mit ihr alle Abschaltungen auf einem guten Weg sieht.","Zusätzlich kommenden Kernkraftwerk Phlipsburg 2 Dienst gestellt . Woher Strom energieintensiven Süden Deutschlands , wissen Experten federführenden Bundeswirtschaftsministers , Energiewende Abschaltungen guten Weg sieht ."
199,"https://afdbundestag.de/hilse-rechnungshof-stellt-vernichtendes-urteil-ueber-die-energiewende-aus/
",2018-10-02,Hilse,"Soviel Realitätsverlust einer Regierung gab es in der Bundesrepublik noch nie, und das nicht nur wegen der extrem hohen Stromkosten: Zitat aus dem Bericht: ‚Steigen die Kosten der Energiewende weiter und werden ihre Ziele weiterhin verfehlt, besteht das Risiko des Vertrauensverlustes in die Fähigkeit von Regierungshandeln.‘ Zitatende.","Soviel Realitätsverlust Regierung Bundesrepublik , extrem hohen Stromkosten : Zitat Bericht : ‚ Steigen Kosten Energiewende Ziele weiterhin verfehlt , besteht Risiko Vertrauensverlustes Fähigkeit Regierungshandeln . ‘ Zitatende ."
200,"https://afdbundestag.de/spaniel-beschluss-des-eu-parlaments-zur-co2-reduktion-fuer-autos-ist-eine-hiobsbotschaft/
",2018-10-04,Spaniel,"Beschluss des EU-Parlaments zur CO2-Reduktion für Autos ist eine Hiobsbotschaft Berlin, 4. Oktober 2018. Zur Entscheidung des EU-Parlaments, die europaweiten Grenzwerte für CO2 bis 2030 um 40 Prozent zu senken, teilt der verkehrspolitische Sprecher der AfD-Fraktion im Deutschen Bundestag, Dirk Spaniel, mit: „Das ist eine absolute Hiobsbotschaft.","Beschluss EU-Parlaments CO2-Reduktion Autos Hiobsbotschaft Berlin , 4. Oktober 2018. Entscheidung EU-Parlaments , europaweiten Grenzwerte CO2 2030 40 Prozent senken , teilt verkehrspolitische Sprecher AfD-Fraktion Deutschen Bundestag , Dirk Spaniel , : „ absolute Hiobsbotschaft ."
201,"https://afdbundestag.de/spaniel-beschluss-des-eu-parlaments-zur-co2-reduktion-fuer-autos-ist-eine-hiobsbotschaft/
",2018-10-04,Spaniel,"Nachdem das EU-Parlament gestern noch strengere automobile Klima-Auflagen beschlossen hat, bringt die vollkommen überzogene CO2-Reduktion auch die Benziner in Gefahr. Bis 2030 sollen die CO2-Grenzwerte um satte 40 Prozent sinken. Das bedeutet 2,2 Liter Kraftstoffverbrauch nach realen Maßgaben (WLTP) und ist utopisch.","EU-Parlament gestern strengere automobile Klima-Auflagen beschlossen , bringt vollkommen überzogene CO2-Reduktion Benziner Gefahr . 2030 CO2-Grenzwerte satte 40 Prozent sinken . bedeutet 2,2 Liter Kraftstoffverbrauch realen Maßgaben ( WLTP ) utopisch ."
202,"https://afdbundestag.de/spaniel-beschluss-des-eu-parlaments-zur-co2-reduktion-fuer-autos-ist-eine-hiobsbotschaft/
",2018-10-04,Spaniel,"Nachdem es dem Diesel an den Kragen ging, weil er angeblich zu viel Stickoxide ausstößt, sind nun die Benziner dran, die mit einem höheren CO2-Ausstoß aufwarten. Gegründet auf einer irrationalen Klimahysterie, bedeutet diese Politik das Ende des Verbrennungsmotors mit allen weiteren Folgen für die Arbeitsplätze und den Wirtschaftsstandort.","Diesel Kragen , angeblich Stickoxide ausstößt , Benziner dran , höheren CO2-Ausstoß aufwarten . Gegründet irrationalen Klimahysterie , bedeutet Politik Verbrennungsmotors Folgen Arbeitsplätze Wirtschaftsstandort ."
203,"https://afdbundestag.de/spaniel-beschluss-des-eu-parlaments-zur-co2-reduktion-fuer-autos-ist-eine-hiobsbotschaft/
",2018-10-04,Spaniel,"Man kann nicht innerhalb einer kurzen Zeitspanne von zehn Jahren die Strukturen unserer Schlüsselindustrie via politischer Vorgaben umkrempeln.“ Die EU-Abgeordneten fordern zudem, dass Autobauer bis 2030 mindestens 35 Prozent Autos mit geringem oder keinem CO2-Ausstoß verkaufen.","innerhalb kurzen Zeitspanne Strukturen Schlüsselindustrie via politischer Vorgaben umkrempeln . “ EU-Abgeordneten fordern zudem , Autobauer 2030 mindestens 35 Prozent Autos geringem CO2-Ausstoß verkaufen ."
204,"https://afdbundestag.de/spaniel-beschluss-des-eu-parlaments-zur-co2-reduktion-fuer-autos-ist-eine-hiobsbotschaft/
",2018-10-04,Spaniel,"Spaniel warnt davor, Ökophantasten auf den Leim zu gehen, wie dem BUND, der sogar 60 Prozent CO2-Reduktion bis 2030 technisch machbar hält: „Das ist nachweislich falsch und motorentechnisch nicht möglich.“","Spaniel warnt , Ökophantasten Leim , BUND , sogar 60 Prozent CO2-Reduktion 2030 technisch machbar hält : „ nachweislich falsch motorentechnisch . “"
205,"https://afdbundestag.de/spaniel-beschluss-des-eu-parlaments-zur-co2-reduktion-fuer-autos-ist-eine-hiobsbotschaft/
",2018-10-04,Spaniel,"Die Abstimmungsergebnisse aus Brüssel belegen, dass die EU-Abgeordneten der Linken, Grünen und der SPD geschlossen für die CO2-Verschärfung gestimmt haben. Die Regierungspartei SPD befürwortet demnach eine wirtschaftszerstörerische und unsoziale Politik.","Abstimmungsergebnisse Brüssel belegen , EU-Abgeordneten Linken , Grünen SPD geschlossen CO2-Verschärfung gestimmt . Regierungspartei SPD befürwortet demnach wirtschaftszerstörerische unsoziale Politik ."
206,"https://afdbundestag.de/spaniel-beschluss-des-eu-parlaments-zur-co2-reduktion-fuer-autos-ist-eine-hiobsbotschaft/
",2018-10-04,Spaniel,"Bereits im März dieses Jahres versuchte die AfD-Fraktion im Bundestag durch eine Subsidiaritätsrüge an die EU, die CO2-Regelungen zu stoppen. Sämtliche Fraktionen votierten dagegen. In den Medien wurde das Problem nicht debattiert. Dazu Spaniel: „Ohne florierende Wirtschaft funktioniert kein Sozialstaat.","März Jahres versuchte AfD-Fraktion Bundestag Subsidiaritätsrüge EU , CO2-Regelungen stoppen . Sämtliche Fraktionen votierten . Medien Problem debattiert . Spaniel : „ florierende Wirtschaft funktioniert Sozialstaat ."
207,"https://afdbundestag.de/frohnmaier-mueller-will-den-deutschen-auch-noch-in-die-urlaubsplanung-reinreden/
",2018-10-05,Frohnmaier,"Mit „großer Verwunderung“ hat der baden-württembergische AfD-Bundestagsabgeordnete und Entwicklungspolitiker Markus Frohnmaier auf die jüngsten Äußerungen von Entwicklungsminister Gerd Müller (CSU) anlässlich des Welttourismustages reagiert, „nachhaltiger und klimaneutraler Urlaub“ solle künftig zum „Standard“ werden.","„ Verwunderung “ baden-württembergische AfD-Bundestagsabgeordnete Entwicklungspolitiker Markus Frohnmaier jüngsten Äußerungen Entwicklungsminister Gerd Müller ( CSU ) anlässlich Welttourismustages reagiert , „ nachhaltiger klimaneutraler Urlaub “ solle künftig „ Standard “ ."
208,"https://afdbundestag.de/frohnmaier-mueller-will-den-deutschen-auch-noch-in-die-urlaubsplanung-reinreden/
",2018-10-05,Frohnmaier,"Minister Müller macht so einen schönen Urlaub langfristig zu einer Luxusangelegenheit für die, die es sich leisten können. Alle anderen dürfen dann mit dem Fahrrad auf einem Deich klimaneutral herumradeln.“","Minister Müller schönen Urlaub langfristig Luxusangelegenheit , leisten . Fahrrad Deich klimaneutral herumradeln . “"
209,"https://afdbundestag.de/spaniel-gruene-doppelmoral-in-der-dieseldebatte/
",2018-10-05,Spaniel,"Grüne Doppelmoral in der Dieseldebatte Berlin, 5. Oktober 2018. In der Dieseldebatte in der ZDF-Sendung Maybrit Illner gab die Bundesvorsitzende der Grünen, Annalena Baerbock, am Donnerstag zu, einen alten Diesel zu fahren, um weniger CO2 zu emittieren.","Grüne Doppelmoral Dieseldebatte Berlin , 5. Oktober 2018. Dieseldebatte ZDF-Sendung Maybrit Illner Bundesvorsitzende Grünen , Annalena Baerbock , Donnerstag , alten Diesel fahren , CO2 emittieren ."
210,"https://afdbundestag.de/spaniel-gruene-doppelmoral-in-der-dieseldebatte/
",2018-10-05,Spaniel,"Sie sägt mit ihren Kollegen einen wichtigen Ast ab, auf dem auch unser Sozialstaat gedeiht. Deutschland verursacht weltweit weniger als zwei Prozent der CO2-Emissionen. Es ist unverantwortlich und staatsschädigend deshalb einen politisch initiierten Strukturwandel mit ungewissem Ausgang auszulösen.","sägt wichtigen Ast , Sozialstaat gedeiht . Deutschland verursacht weltweit Prozent CO2-Emissionen . unverantwortlich staatsschädigend politisch initiierten Strukturwandel ungewissem Ausgang auszulösen ."
211,"https://afdbundestag.de/spaniel-gruene-doppelmoral-in-der-dieseldebatte/
",2018-10-05,Spaniel,"Die Aussage von Frau Baerbock, sie fahre einen alten Diesel, um weniger CO2 zu emittieren, ist Heuchelei. Bei notorischen Hetzern gegen das Automobil erwarte ich auch persönliche Konsequenzen. Warum nutzen Sie nicht Fahrrad oder ÖPNV liebe Frau Baerbock?“","Aussage Baerbock , fahre alten Diesel , CO2 emittieren , Heuchelei . notorischen Hetzern Automobil erwarte persönliche Konsequenzen . nutzen Fahrrad ÖPNV liebe Baerbock ? “"
212,"https://afdbundestag.de/hilse-un-und-weltklimarat-ipcc-im-alarmismusmodus/
",2018-10-09,Hilse,"UN und „Weltklimarat“ - IPCC im Alarmismusmodus! Berlin, 9. Oktober 2018. „Das Gründungs-Mandat des IPCC, bedeutungserhöhend ‚Weltklimarat‘ genannt, fordert dazu auf, nachzuweisen, dass der Klimawandel ‚menschgemacht‘, und vor allem gefährlich sei. Dazu dienen seine sämtlichen bisherigen Berichte.","UN „ Weltklimarat “ - IPCC Alarmismusmodus ! Berlin , 9. Oktober 2018. „ Gründungs-Mandat IPCC , bedeutungserhöhend ‚ Weltklimarat ‘ genannt , fordert , nachzuweisen , Klimawandel ‚ menschgemacht ‘ , gefährlich . dienen sämtlichen bisherigen Berichte ."
213,"https://afdbundestag.de/hilse-un-und-weltklimarat-ipcc-im-alarmismusmodus/
",2018-10-09,Hilse,"Der die Welt seit Jahrmilliarden bestimmende natürliche Klimawandel, bleibt entweder außen vor, oder verschwindet in dem einige tausend Seiten umfassenden Report unter ‚ferner liefen‘!","Welt Jahrmilliarden bestimmende natürliche Klimawandel , bleibt außen , verschwindet tausend Seiten umfassenden Report ‚ ferner liefen ‘ !"
214,"https://afdbundestag.de/hilse-un-und-weltklimarat-ipcc-im-alarmismusmodus/
",2018-10-09,Hilse,"Weil aber der UN das sehr unverbindliche Pariser Abkommens, das explizit keine CO2 Minderungsziele festlegt, nicht streng genug war, gab sie dem IPCC den Auftrag durch Panikmache größeren politischen Druck zu erzeugen.","UN unverbindliche Pariser Abkommens , explizit CO2 Minderungsziele festlegt , streng , IPCC Auftrag Panikmache größeren politischen Druck erzeugen ."
215,"https://afdbundestag.de/hilse-un-und-weltklimarat-ipcc-im-alarmismusmodus/
",2018-10-09,Hilse,"In seinem neuesten Spezialbericht macht es sich daher anheischig aus kümmerlichen 0,5 Grad Differenz der globalen Mitteltemperatur, ohne zu wissen, wie hoch die eigentliche Bezugstemperatur vorindustriellen Zeiten gewesen ist - unterschiedliche globale Auswirkungen auf den Klimawandel berechnen zu können. Das ist absurd!","neuesten Spezialbericht anheischig kümmerlichen 0,5 Grad Differenz globalen Mitteltemperatur , wissen , eigentliche Bezugstemperatur vorindustriellen Zeiten - unterschiedliche globale Auswirkungen Klimawandel berechnen . absurd !"
216,"https://afdbundestag.de/hilse-un-und-weltklimarat-ipcc-im-alarmismusmodus/
",2018-10-09,Hilse,"Die UN und der Weltklimarat IPCC sehen wohl ihre Felle davon schwimmen, deswegen ist jetzt Panikmache angesagt.“","UN Weltklimarat IPCC sehen Felle schwimmen , Panikmache angesagt . “"
217,"https://afdbundestag.de/spaniel-fahrverbotskrampf-offenbart-regierungsversagen/
",2018-10-09,Spaniel,"Die Regierung lässt sich durch den dubiosen Abmahnverein DUH vor sich hertreiben und schadet damit den Bürgern, der Wirtschaft und letztlich auch dem gesellschaftlichen Klima.“","Regierung lässt dubiosen Abmahnverein DUH hertreiben schadet Bürgern , Wirtschaft letztlich gesellschaftlichen Klima . “"
218,"https://afdbundestag.de/spaniel-neue-co2-grenzwerte-brechen-unserer-schluesselindustrie-das-genick/
",2018-10-10,Spaniel,"Neue CO2-Grenzwerte brechen unserer Schlüsselindustrie das Genick Berlin, 10. Oktober 2018. Die EU-Umweltminister haben beschlossen, dass die CO2-Grenzwerte für Fahrzeuge bis 2020 um 35 Prozent gesenkt werden müssen.","CO2-Grenzwerte brechen Schlüsselindustrie Genick Berlin , 10. Oktober 2018. EU-Umweltminister beschlossen , CO2-Grenzwerte Fahrzeuge 2020 35 Prozent gesenkt ."
219,"https://afdbundestag.de/spaniel-neue-co2-grenzwerte-brechen-unserer-schluesselindustrie-das-genick/
",2018-10-10,Spaniel,"„Das ist der endgültige Todesstoß für den Verbrennungsmotor und letztlich die deutsche Automobilindustrie“, erklärt Dirk Spaniel, verkehrspolitischer Sprecher der AfD-Fraktion. Die von Regierungsseite propagierte Elektromobilität werde die weltweite CO2-Situation nicht lösen.","„ endgültige Todesstoß Verbrennungsmotor letztlich deutsche Automobilindustrie “ , erklärt Dirk Spaniel , verkehrspolitischer Sprecher AfD-Fraktion . Regierungsseite propagierte Elektromobilität weltweite CO2-Situation lösen ."
220,"https://afdbundestag.de/karsten-hilse-widerlegt-die-klimareligion-mit-einer-einfachen-frage-afd-fraktion-im-bundestag/
",2018-10-10,,Karsten Hilse widerlegt die Klimareligion mit einer einfachen Frage - AfD-Fraktion im Bundestag,Karsten Hilse widerlegt Klimareligion einfachen Frage - AfD-Fraktion Bundestag
221,"https://afdbundestag.de/spaniel-diesel-rehabilitieren-denn-e-autos-sind-kohleautos/
",2018-10-12,Spaniel,"Diesel rehabilitieren, denn E-Autos sind Kohleautos Berlin, 12. Oktober 2018. Volkswagen-Chef Herbert Diess ist der erste Chef eines Autoherstellers, der sich aus der Deckung traut. Er warnt vor massivem Arbeitsplatzabbau, in Zahlen von bis zu 100.000 Jobs. Hintergrund ist die Senkung der Kohlendioxid-Emissionen von Autos zwischen 2021 und 2030.","Diesel rehabilitieren , E-Autos Kohleautos Berlin , 12. Oktober 2018. Volkswagen-Chef Herbert Diess Chef Autoherstellers , Deckung traut . warnt massivem Arbeitsplatzabbau , Zahlen 100.000 Jobs . Hintergrund Senkung Kohlendioxid-Emissionen Autos 2021 2030."
222,"https://afdbundestag.de/spaniel-diesel-rehabilitieren-denn-e-autos-sind-kohleautos/
",2018-10-12,Spaniel,"Spaniel pflichtet ihm bei: „Für einen grundlegenden Strukturwandel ist der Umstieg auf die E-Mobilität innerhalb eines Jahrzehnts viel zu kurz.“ Diess nannte einen entscheidenden Aspekt, den auch Spaniel immer wieder angeführt hat: Man stelle nicht auf Elektro um, sondern auf Kohlebetrieb, da der Strom auch aus Braunkohle gewonnen werde.","Spaniel pflichtet : „ grundlegenden Strukturwandel Umstieg E-Mobilität innerhalb Jahrzehnts . “ Diess nannte entscheidenden Aspekt , Spaniel angeführt : stelle Elektro , Kohlebetrieb , Strom Braunkohle gewonnen ."
223,"https://afdbundestag.de/spaniel-diesel-rehabilitieren-denn-e-autos-sind-kohleautos/
",2018-10-12,Spaniel,"„Wenn Sie dann mit Kohlestrom fahren, wird E-Mobilität wirklich zum Wahnsinn“, sagte der VW-Chef. In der Bundestagsdebatte am 22. Februar zum Thema CO2-Klimaziele wies Spaniel dasselbe nach. Aktuell stammen rund 60 Prozent in der Stromherstellung aus dem fossilen Sektor.","„ Kohlestrom fahren , E-Mobilität Wahnsinn “ , VW-Chef . Bundestagsdebatte 22. Februar Thema CO2-Klimaziele wies Spaniel . Aktuell stammen 60 Prozent Stromherstellung fossilen Sektor ."
224,"https://afdbundestag.de/spaniel-diesel-rehabilitieren-denn-e-autos-sind-kohleautos/
",2018-10-12,Spaniel,Ein E-Auto emittiert in der Vergleichrechnung ebenso viel CO2 wie ein moderner Diesel. Für die Umstellung auf 100 Prozent erneuerbare Energien müssten beispielsweise rund 15 000 Windräder errichtet werden. Das sei weder möglich noch sinnvoll.,E-Auto emittiert Vergleichrechnung CO2 moderner Diesel . Umstellung 100 Prozent erneuerbare Energien müssten beispielsweise 15 000 Windräder errichtet . weder sinnvoll .
